,Price,Rooms,Surface,Bathrooms,Floor,Zona
16,2990,5,190,2,A,san-siro
17,900,2,45,1,3,san-siro
18,1200,2,67,1,2,san-siro
19,1550,2,40,1,2,san-siro
20,2000,3,100,2,2,san-siro
21,950,2,65,1,,san-siro
22,1720,3,120,2,3,san-siro
23,1300,2,70,1,4,san-siro
24,2000,5,250,3,3,san-siro
25,1200,2,70,1,4,san-siro
26,3500,4,215,3,A,san-siro
27,3500,4,215,3,A,san-siro
28,950,2,70,1,1,san-siro
29,2500,3,100,2,T,san-siro
30,2500,5+,230,2,T,san-siro
31,3200,5+,295,3,1,san-siro
32,1000,2,50,1,A,san-siro
33,2100,4,142,2,1,san-siro
34,900,2,70,1,R,san-siro
35,1000,2,70,1,4,san-siro
36,,1,25,1,T,san-siro
37,1200,2,70,1,A,san-siro
38,1000,2,60,1,,san-siro
39,1200,2,70,1,1,san-siro
40,2500,3,100,2,T,san-siro
41,1600,4,150,2,7,san-siro
42,1450,2,70,1,2,san-siro
43,850,2,40,1,1,san-siro
44,1000,2,50,1,2,san-siro
45,1400,2,70,1,2,san-siro
46,1350,2,70,1,2,san-siro
47,1600,2,70,1,2,san-siro
48,1100,2,55,1,5,san-siro
49,1440,2,68,1,2,san-siro
50,1500,2,90,1,4,san-siro
51,3000,5+,250,3,3,san-siro
52,1200,2,70,1,A,san-siro
53,1200,2,71,1,3,san-siro
54,1200,2,70,,3,san-siro
55,1200,1,30,1,4,san-siro
56,950,2,55,1,3,san-siro
57,1500,1,90,1,4,san-siro
58,690,1,30,1,5,san-siro
59,690,1,30,1,5,san-siro
60,1400,2,70,1,2,san-siro
61,1400,3,90,1,3,san-siro
62,1300,3,80,2,2,san-siro
63,1200,3,95,2,5,san-siro
64,1500,2,90,1,4,san-siro
65,1550,2,90,1,4,san-siro
66,1500,2,85,1,4,san-siro
67,1370,4,100,1,3,san-siro
68,750,2,45,1,T,san-siro
69,1200,2,80,1,8,san-siro
70,800,2,50,1,R,san-siro
71,5000,5+,280,3,4,san-siro
72,1550,,90,1,,san-siro
73,2100,4,180,2,R,san-siro
74,,2,50,1,7,san-siro
75,3000,4,193,3,3,san-siro
76,3000,4,190,3,2,san-siro
77,7000,5+,352,3+,A,san-siro
78,3800,5,261,3,3,san-siro
79,2080,5,180,3,R,san-siro
80,3300,5+,250,3,A,san-siro
81,1400,3,90,1,A,san-siro
82,3000,4,160,2,3,san-siro
83,1370,2,100,1,3,san-siro
84,1700,3,125,1,T,san-siro
85,3170,5+,210,3,2,san-siro
86,3500,4,170,3,3,san-siro
87,3500,4,170,3,2,san-siro
88,2475,3,160,2,T,san-siro
89,750,5,80,2,R,san-siro
90,3000,5,230,3+,,san-siro
91,1350,2,40,1,T,san-siro
92,750,1,45,,3,san-siro
93,1800,1,80,1,2,san-siro
94,2400,4,185,3,1,san-siro
95,3000,4,195,3,3,san-siro
96,4000,5+,300,3,2,san-siro
97,5416,5,300,3,1,san-siro
98,5000,4,280,3,3,san-siro
99,2080,4,180,3,1,san-siro
0,6500,5+,700,,,trenno
1,7000,5+,477,3+,A,trenno
2,7000,5,475,3+,A,trenno
3,7000,5+,352,3+,A,trenno
4,1000,3,90,1,1,trenno
5,1600,5,150,2,2,trenno
6,575,2,61,1,R,trenno
7,5416,5,300,3,1,trenno
8,3250,5,240,3,4,trenno
0,1150,3,80,1,4,bisceglie
1,1050,2,50,1,3,bisceglie
2,1200,3,108,2,3,bisceglie
3,1600,3,100,1,5,bisceglie
4,1250,3,70,1,4,bisceglie
5,1200,3,110,2,4,bisceglie
6,725,2,65,1,4,bisceglie
7,1000,3,115,2,A,bisceglie
8,800,2,55,1,4,bisceglie
9,600,1,32,1,5,bisceglie
0,460,1,20,1,R,baggio
1,770,2,55,1,T,baggio
2,830,3,70,,5,baggio
3,600,1,30,1,T,baggio
4,900,2,60,1,2,baggio
5,650,1,36,1,6,baggio
6,600,2,45,1,,baggio
7,800,2,48,1,3,baggio
8,650,1,35,1,6,baggio
9,650,1,36,1,6,baggio
10,650,1,36,1,6,baggio
11,650,1,36,1,6,baggio
12,650,1,35,1,6,baggio
0,1510,3,60,1,1,ripamonti
1,1200,2,65,1,5,ripamonti
2,1400,3,68,1,R,ripamonti
3,950,2,57,1,R,ripamonti
4,1250,3,80,1,,ripamonti
5,700,1,30,1,T,ripamonti
6,1500,3,100,1,6,ripamonti
7,1350,2,55,1,1,ripamonti
8,1200,2,54,1,2,ripamonti
9,1750,3,70,1,2,ripamonti
10,1200,2,68,1,2,ripamonti
11,700,1,32,1,T,ripamonti
12,750,3,80,1,,ripamonti
13,585,1,32,1,4,ripamonti
14,760,1,45,1,T,ripamonti
15,1400,3,100,1,4,ripamonti
16,1500,3,80,1,1,ripamonti
17,900,2,45,1,A,ripamonti
18,1800,2,80,1,R,ripamonti
19,1100,3,70,1,1,ripamonti
20,1000,2,50,1,A,ripamonti
21,750,1,40,1,3,ripamonti
22,1250,4,110,1,3,ripamonti
23,750,3,80,1,4,ripamonti
24,750,3,80,1,4,ripamonti
25,750,3,80,1,4,ripamonti
26,750,3,80,1,4,ripamonti
27,1000,2,70,1,1,ripamonti
28,1000,4,90,1,R,ripamonti
29,1500,2,66,1,A,ripamonti
30,1500,2,68,1,A,ripamonti
31,1500,2,66,1,A,ripamonti
32,750,1,40,1,3,ripamonti
33,950,2,40,1,R,ripamonti
34,625,1,40,1,R,ripamonti
35,1100,2,45,1,5,ripamonti
36,1000,3,75,1,,ripamonti
37,900,2,55,1,,ripamonti
38,835,2,45,1,A,ripamonti
39,1000,2,50,1,1,ripamonti
40,1200,2,55,1,4,ripamonti
41,1200,2,65,1,2,ripamonti
42,1500,2,80,1,4,ripamonti
43,1100,2,45,1,5,ripamonti
44,1890,4,85,1,1,ripamonti
45,1350,3,58,1,,ripamonti
46,1400,2,60,1,A,ripamonti
47,1200,2,54,1,A,ripamonti
48,1400,2,65,1,A,ripamonti
49,1400,2,63,1,A,ripamonti
50,1300,2,58,1,A,ripamonti
51,1450,2,61,1,1,ripamonti
52,1200,2,65,1,3,ripamonti
53,1200,2,56,1,2,ripamonti
54,1200,2,68,1,2,ripamonti
55,1000,2,50,1,1,ripamonti
56,1450,3,100,1,2,ripamonti
57,1500,3,85,1,3,ripamonti
58,2000,2,50,2,3,ripamonti
59,2250,3,100,2,1,ripamonti
60,1000,2,50,1,1,ripamonti
61,1000,2,50,1,1,ripamonti
62,1000,2,50,1,R,ripamonti
63,1400,2,90,2,T,ripamonti
64,1100,2,57,1,2,ripamonti
65,790,1,60,1,2,ripamonti
66,980,1,60,1,3,ripamonti
67,980,1,60,1,2,ripamonti
68,790,1,60,1,3,ripamonti
69,1050,2,75,1,T,ripamonti
70,1250,2,65,1,5,ripamonti
71,1338,2,40,1,3,ripamonti
72,890,1,38,1,1,ripamonti
73,850,2,37,1,2,ripamonti
74,1100,2,55,1,1,ripamonti
0,800,2,50,1,2,vigentino
1,1500,3,100,2,2,vigentino
2,850,2,70,1,8,vigentino
3,1200,3,110,2,3,vigentino
4,800,1,45,1,1,vigentino
5,1200,2,60,1,5,vigentino
6,1200,3,100,1,2,vigentino
7,950,2,57,1,R,vigentino
8,1000,1,70,1,1,vigentino
9,1500,3,82,2,2,vigentino
10,1800,4,150,2,6,vigentino
11,1500,3,100,2,5,vigentino
12,850,2,70,1,8,vigentino
13,1000,1,49,1,1,vigentino
14,1300,3,80,1,T,vigentino
15,1200,3,110,2,3,vigentino
16,800,2,60,1,2,vigentino
17,800,2,40,1,1,vigentino
18,1300,2,60,1,3,vigentino
19,1200,2,65,1,5,vigentino
20,1500,3,90,1,2,vigentino
21,980,2,70,1,1,vigentino
22,1280,2,70,1,3,vigentino
23,1100,2,70,1,A,vigentino
24,1200,2,50,1,3,vigentino
0,800,3,75,1,4,forlanini
1,1800,3,133,2,T,forlanini
2,850,3,75,1,2,forlanini
3,750,2,60,1,1,forlanini
4,1250,3,110,2,A,forlanini
5,600,1,35,1,2,forlanini
6,1250,3,80,1,2,forlanini
7,600,1,35,1,2,forlanini
8,600,1,35,1,2,forlanini
9,615,1,35,1,T,forlanini
10,795,2,52,1,1,forlanini
11,1100,2,56,1,3,forlanini
12,550,1,20,1,1,forlanini
13,900,1,45,1,R,forlanini
14,1100,1,45,1,3,forlanini
15,900,1,45,1,,forlanini
16,1100,2,60,1,R,forlanini
17,1200,3,90,1,1,forlanini
18,1000,2,55,1,4,forlanini
19,1000,2,55,1,4,forlanini
20,700,1,45,1,4,forlanini
21,800,1,35,1,6,forlanini
22,,3,80,1,1,forlanini
23,1100,1,45,1,3,forlanini
24,1900,1,75,,2,forlanini
0,2700,3,140,2,2,maggiolina
1,2700,4,142,2,1,maggiolina
2,700,1,30,1,R,maggiolina
3,800,2,55,1,2,maggiolina
4,1200,2,82,1,3,maggiolina
5,1250,2,50,,4,maggiolina
6,1600,3,100,1,2,maggiolina
7,900,2,60,1,7,maggiolina
8,950,2,50,1,3,maggiolina
9,1500,3,81,2,3,maggiolina
10,1800,4,120,1,5,maggiolina
11,1800,5,120,2,5,maggiolina
12,1800,5,120,2,5,maggiolina
13,1800,5,120,2,5,maggiolina
14,,5,120,2,5,maggiolina
15,2700,4,142,2,2,maggiolina
16,2700,4,142,2,1,maggiolina
17,1800,3,74,1,6,maggiolina
18,1950,5,120,2,1,maggiolina
19,2700,4,140,2,2,maggiolina
20,2700,4,140,2,1,maggiolina
21,2700,4,142,2,1,maggiolina
22,2700,4,142,2,1,maggiolina
23,2700,3,142,2,2,maggiolina
24,2700,4,142,2,2,maggiolina
25,1000,3,80,1,2,maggiolina
26,1000,2,70,1,3,maggiolina
27,2700,4,140,2,1,maggiolina
28,1300,2,65,1,3,maggiolina
29,1000,3,70,2,R,maggiolina
30,1000,2,65,1,R,maggiolina
31,1500,4,140,2,6,maggiolina
32,2000,4,120,2,8,maggiolina
33,1150,2,60,1,2,maggiolina
34,2980,4,142,2,,maggiolina
35,2980,4,142,2,,maggiolina
36,2700,4,145,2,A,maggiolina
37,2700,4,142,2,1,maggiolina
38,1500,2,55,1,,maggiolina
39,1500,2,70,2,1,maggiolina
40,1330,2,75,1,A,maggiolina
41,1500,3,90,2,1,maggiolina
42,1400,4,90,2,A,maggiolina
43,2500,5+,200,3,5,maggiolina
44,1000,2,70,1,6,maggiolina
45,2700,4,140,2,2,maggiolina
46,2700,4,140,2,1,maggiolina
47,1400,2,70,1,5,maggiolina
48,1712,2,40,1,1,maggiolina
49,5000,5,310,3,,maggiolina
0,1200,3,70,1,R,istria
1,900,2,60,1,7,istria
2,1800,3,74,1,6,istria
3,800,1,35,1,R,istria
4,750,2,38,1,R,istria
5,1200,3,70,1,,istria
6,1200,3,70,1,R,istria
7,1200,3,70,1,R,istria
8,1200,3,70,1,R,istria
9,1200,3,70,1,R,istria
10,1000,3,70,2,R,istria
11,1500,3,100,2,1,istria
12,1500,2,70,2,1,istria
13,1500,3,90,2,1,istria
14,1300,2,50,1,1,istria
15,1250,3,85,2,1,istria
16,1100,1,40,1,,istria
17,1500,4,130,1,1,istria
0,850,2,50,1,1,precotto
1,950,2,65,1,4,precotto
2,1000,2,85,2,T,precotto
3,1500,3,85,2,2,precotto
4,650,1,40,1,S,precotto
5,900,1,45,1,1,precotto
6,900,1,45,1,1,precotto
7,900,1,45,1,R,precotto
8,900,1,45,1,R,precotto
9,1200,2,65,1,2,precotto
10,1000,2,75,1,,precotto
11,700,1,45,1,R,precotto
12,850,2,65,1,2,precotto
13,950,2,60,1,2,precotto
14,650,1,40,1,S,precotto
15,650,1,40,1,S,precotto
16,650,1,40,1,S,precotto
17,650,1,40,1,R,precotto
18,650,1,40,1,S,precotto
19,1100,1,45,1,R,precotto
20,1100,2,65,1,2,precotto
21,900,2,60,1,3,precotto
22,1400,3,100,1,1,precotto
23,800,2,50,1,1,precotto
0,490,1,14,1,,turro
1,530,1,25,1,,turro
2,975,2,60,1,,turro
3,1200,1,135,1,1,turro
4,1150,2,84,2,T,turro
5,950,2,50,1,T,turro
6,950,2,65,1,T,turro
7,490,1,14,1,,turro
8,800,1,39,1,5,turro
9,490,1,14,1,3,turro
10,650,1,35,1,R,turro
11,600,1,40,1,1,turro
12,530,1,15,1,4,turro
13,,5,185,2,3,turro
14,900,2,50,1,3,turro
15,730,2,48,1,1,turro
16,1500,2,108,1,1,turro
17,580,1,35,1,,turro
18,490,1,15,1,3,turro
19,900,1,80,1,2,turro
20,490,1,15,1,3,turro
21,490,1,15,1,3,turro
22,820,1,35,1,R,turro
23,950,2,50,1,T,turro
24,1100,2,60,1,1,turro
0,750,1,38,1,1,udine
1,650,1,45,1,6,udine
2,1200,3,80,1,2,udine
3,850,2,70,1,,udine
4,1000,2,50,1,1,udine
5,1100,2,60,1,R,udine
6,1300,4,110,2,6,udine
7,1200,2,65,1,2,udine
8,1200,2,65,1,2,udine
9,850,2,60,1,R,udine
10,1550,2,35,1,2,udine
0,750,2,45,1,R,lambrate
1,950,1,55,,T,lambrate
2,615,1,35,1,1,lambrate
3,800,1,42,1,3,lambrate
4,1200,2,65,1,3,lambrate
5,1000,2,70,1,6,lambrate
6,700,3,30,1,1,lambrate
7,680,1,28,1,T,lambrate
8,1650,5,120,2,6,lambrate
9,800,2,60,1,2,lambrate
10,1200,2,65,1,3,lambrate
11,850,2,60,1,R,lambrate
12,800,1,80,1,1,lambrate
0,700,1,30,1,R,pasteur
1,1600,3,115,1,,pasteur
2,700,1,30,1,4,pasteur
3,700,1,30,1,4,pasteur
4,700,1,30,1,1,pasteur
5,800,1,45,1,6,pasteur
6,1200,2,50,1,2,pasteur
7,2000,2,65,1,7,pasteur
8,900,2,50,1,4,pasteur
9,2000,3,145,1,3,pasteur
10,1000,2,50,1,A,pasteur
11,2000,3,145,1,3,pasteur
12,850,2,50,1,,pasteur
13,2000,4,140,1,3,pasteur
14,1000,3,75,1,2,pasteur
15,600,1,30,,,pasteur
16,850,2,60,1,5,pasteur
17,2000,4,145,1,3,pasteur
18,850,2,55,1,4,pasteur
19,1500,2,60,1,T,pasteur
20,1000,2,40,1,1,pasteur
21,1000,2,52,1,3,pasteur
22,700,1,30,1,3,pasteur
23,900,2,70,1,3,pasteur
24,1350,2,60,1,5,pasteur
0,980,2,35,1,1,rovereto
1,850,2,46,1,A,rovereto
2,640,1,40,1,4,rovereto
3,950,1,25,1,1,rovereto
4,600,1,30,,,rovereto
5,700,1,25,1,1,rovereto
6,950,2,44,1,1,rovereto
7,900,2,70,1,3,rovereto
8,850,2,50,1,,rovereto
9,1600,3,75,2,T,rovereto
10,1600,3,70,2,T,rovereto
11,1600,3,76,2,T,rovereto
12,500,1,20,1,2,rovereto
13,850,1,28,1,4,rovereto
14,1100,2,65,1,6,rovereto
15,875,1,16,1,T,rovereto
16,1400,2,55,1,1,rovereto
17,900,2,50,1,1,rovereto
18,1100,2,55,1,A,rovereto
0,560,2,35,1,,ponte-lambro
1,560,2,35,1,3,ponte-lambro
2,560,2,35,1,3,ponte-lambro
3,560,2,35,1,3,ponte-lambro
4,560,2,35,1,3,ponte-lambro
5,450,2,50,1,2,ponte-lambro
6,550,2,50,1,2,ponte-lambro
0,850,3,80,1,R,santa-giulia
1,1100,3,110,1,2,santa-giulia
2,950,2,69,1,4,santa-giulia
3,550,2,40,1,4,santa-giulia
4,800,2,70,1,2,santa-giulia
5,800,2,50,1,1,santa-giulia
6,1000,2,85,1,4,santa-giulia
7,760,2,60,1,3,santa-giulia
8,1300,3,110,2,A,santa-giulia
9,1100,2,70,1,4,santa-giulia
10,600,1,40,1,5,santa-giulia
11,900,3,71,1,1,santa-giulia
0,600,2,50,1,4,corvetto
1,1200,1,95,1,1,corvetto
2,1200,,95,1,1,corvetto
3,470,1,25,1,1,corvetto
4,,3,96,2,3,corvetto
5,1000,2,50,1,1,corvetto
6,930,2,51,1,3,corvetto
7,750,2,60,1,2,corvetto
8,1160,3,65,1,,corvetto
9,950,2,40,1,3,corvetto
10,1000,2,50,1,2,corvetto
11,900,2,60,1,6,corvetto
12,1000,2,65,1,5,corvetto
13,1000,2,50,1,2,corvetto
14,1250,3,130,2,3,corvetto
15,950,2,65,1,3,corvetto
16,1950,4,130,2,R,corvetto
17,1000,3,80,1,4,corvetto
18,700,1,40,1,8,corvetto
19,1350,3,80,1,R,corvetto
20,700,2,45,1,6,corvetto
21,900,2,65,1,5,corvetto
22,750,1,40,1,3,corvetto
23,2150,4,120,2,5,corvetto
24,1200,3,80,1,R,corvetto
25,1000,4,90,1,R,corvetto
26,1350,3,80,1,,corvetto
27,800,2,60,1,4,corvetto
28,650,1,51,1,2,corvetto
29,1100,3,81,1,R,corvetto
30,750,1,40,1,3,corvetto
31,650,1,35,1,1,corvetto
32,1800,4,130,2,R,corvetto
33,1350,3,80,1,R,corvetto
34,650,1,28,1,S,corvetto
35,1100,2,55,1,2,corvetto
36,600,1,20,1,,corvetto
37,850,1,42,1,4,corvetto
38,1200,3,80,1,2,corvetto
39,1000,2,50,1,1,corvetto
40,1350,3,85,1,,corvetto
41,1950,3,100,1,R,corvetto
42,1300,3,73,1,5,corvetto
43,1000,2,50,1,1,corvetto
44,1000,2,50,1,1,corvetto
45,720,1,30,1,4,corvetto
46,850,3,80,1,2,corvetto
47,700,1,28,1,5,corvetto
48,750,1,30,1,4,corvetto
49,790,1,60,1,2,corvetto
0,1050,3,80,1,1,rogoredo
1,830,3,80,1,1,rogoredo
2,850,3,80,1,R,rogoredo
3,1370,3,80,2,A,rogoredo
4,550,2,40,1,4,rogoredo
5,1200,2,60,1,1,rogoredo
6,800,2,70,1,1,rogoredo
7,1200,3,90,2,,rogoredo
