;contratto;zona;superficie;locali;piano;tipo proprietà;prezzo;spese condominio;spese aggiuntive;anno di costruzione;stato;riscaldamento;climatizzazione;certificazione energetica;posti auto;spese riscaldamento;climatizzatore;classe energetica;link annuncio
2636;Affitto;pozzo-strada;18;1.0;Piano;Intera proprietà;240;20.0;0.0;1930.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/78642879/
2637;Affitto;pozzo-strada;60;3.0;1°;Intera proprietà;520;60.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/78585707/
2638;Affitto;pozzo-strada;55;2.0;2°;Intera proprietà;450;50.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/78495263/
2639;Affitto;pozzo-strada;180;5.0;3°;Classe immobile signorile;980;142.0;0.0;1970.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/78357095/
2640;Affitto;pozzo-strada;80;3.0;1°;Intera proprietà;600;67.0;0.0;1960.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/77934170/
2641;Affitto;pozzo-strada;85;3.0;4°;Classe immobile media;600;120.0;0.0;1968.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/77795134/
2642;Affitto;pozzo-strada;107;4.0;7°;Intera proprietà;650;0.0;0.0;1970.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/77463436/
2643;Affitto;pozzo-strada;90;4.0;Piano;Intera proprietà;300;0.0;0.0;1960.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/77043682/
2644;Affitto;pozzo-strada;80;3.0;Piano;Intera proprietà;750;75.0;0.0;1960.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/76855116/
2645;Affitto;pozzo-strada;80;3.0;5°;Classe immobile signorile;700;70.0;0.0;1968.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/76858420/
2646;Affitto;pozzo-strada;85;3.0;5°;Intera proprietà;580;90.0;0.0;1994.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;C ;https://www.immobiliare.it/annunci/75930774/
2647;Affitto;pozzo-strada;140;5.0;da;Intera proprietà;1500;150.0;0.0;1945.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;autonomo;C ;https://www.immobiliare.it/annunci/75719704/
2648;Affitto;pozzo-strada;45;2.0;4°;Intera proprietà;500;35.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/75677708/
2649;Affitto;pozzo-strada;65;2.0;3°;Intera proprietà;550;50.0;0.0;1962.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/75449160/
2650;Affitto;pozzo-strada;76;3.0;2°;Intera proprietà;560;100.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/75451974/
2651;Affitto;pozzo-strada;80;3.0;4°;Intera proprietà;590;80.0;0.0;2011.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/74867382/
2652;Affitto;pozzo-strada;55;2.0;2°;Intera proprietà;490;30.0;0.0;1955.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/74459620/
2653;Affitto;pozzo-strada;75;3.0;Piano;Intera proprietà;650;50.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;autonomo;0;https://www.immobiliare.it/annunci/74450904/
2654;Affitto;pozzo-strada;50;2.0;2°;Intera proprietà;350;30.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;autonomo;F ;https://www.immobiliare.it/annunci/71941450/
2655;Affitto;pozzo-strada;49;2.0;Piano;Intera proprietà;400;40.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;autonomo;0;https://www.immobiliare.it/annunci/71925878/
2656;Affitto;pozzo-strada;50;2.0;Piano;Intera proprietà;365;55.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/71002849/
2657;Affitto;pozzo-strada;100;5.0;6°;Intera proprietà;700;100.0;0.0;0.0;buono/abitabile;0;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/70798580/
2658;Affitto;pozzo-strada;25 | commerciale 27;1.0;4°,;Intera proprietà;400;150.0;0.0;1960.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;autonomo;C ;https://www.immobiliare.it/annunci/67861639/
2659;Affitto;pozzo-strada;80;3.0;5°;Intera proprietà;560;70.0;0.0;1940.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/63202942/
2660;Affitto;pozzo-strada;50;2.0;Piano;Intera proprietà;410;40.0;0.0;1960.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/62374506/
2661;Affitto;pozzo-strada;55;2.0;Piano;Classe immobile media;420;25.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/57292846/
2662;Affitto;pozzo-strada;35;2.0;6°;Intera proprietà;310;70.0;0.0;1958.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/56483472/
2663;Affitto;pozzo-strada;75;3.0;5°;Intera proprietà;530;65.0;0.0;1960.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/56189378/
2664;Affitto;pozzo-strada;70;3.0;5°;Classe immobile signorile;500;120.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/50950511/
2665;Vendita;pozzo-strada;80;2.0;5°;Intera proprietà;140000;65.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/48639005/?inAffitto=1
2666;Affitto;pozzo-strada;45;2.0;Piano;Intera proprietà;450;40.0;0.0;1950.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/39156076/
2667;Affitto;parella;120;4.0;5°;0;650;150.0;0.0;1970.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80867219/
2668;Affitto;parella;85;3.0;0;Intera proprietà;580;0.0;0.0;2002.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80867635/
2669;Affitto;parella;47;2.0;Ultimo;Intera proprietà;320;42.0;0.0;1950.0;0;0;0.0;0.0;0.0;0.0;autonomo;G ;https://www.immobiliare.it/annunci/80860855/
2670;Affitto;parella;42;2.0;2°;Intera proprietà;750;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80864895/
2671;Affitto;parella;55;2.0;Ultimo;Intera proprietà;350;30.0;0.0;1900.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80835369/
2672;Affitto;parella;90;3.0;1°;Intera proprietà;650;0.0;0.0;1900.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80845093/
2673;Affitto;parella;25;1.0;4°;Intera proprietà;270;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80855129/
2674;Affitto;parella;31;1.0;3°;Intera proprietà;320;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/80814263/
2675;Affitto;parella;52;2.0;4°;Intera proprietà;420;50.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80786953/
2676;Affitto;parella;75;3.0;7°;Intera proprietà;650;70.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80796325/
2677;Affitto;parella;80;3.0;1°;Intera proprietà;540;66.0;0.0;1968.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;predisposizione impianto;F ;https://www.immobiliare.it/annunci/80747713/
2678;Affitto;parella;60;2.0;Ultimo;Intera proprietà;460;78.0;0.0;1970.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80730847/
2679;Affitto;parella;70;3.0;Piano;Intera proprietà;700;50.0;0.0;2019.0;nuovo/incostruzione;centralizzato;0.0;0.0;0.0;0.0;autonomo;E ;https://www.immobiliare.it/annunci/80756109/
2680;Affitto;parella;60;3.0;1°;Intera proprietà;700;150.0;0.0;1960.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80754633/
2681;Affitto;parella;60;2.0;4°;Intera proprietà;300;25.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80752977/
2682;Affitto;parella;85;4.0;3°;Intera proprietà;540;50.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80705921/
2683;Affitto;parella;40;2.0;Piano;Intera proprietà;490;30.0;0.0;2018.0;nuovo/incostruzione;autonomo;0.0;0.0;0.0;0.0;autonomo;A2;https://www.immobiliare.it/annunci/80710299/
2684;Affitto;parella;50;2.0;Piano;Intera proprietà;370;50.0;0.0;1938.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80710789/
2685;Affitto;parella;75;3.0;3°;Intera proprietà;430;80.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80711887/
2686;Affitto;parella;200;4.0;da;Intera proprietà;900;0.0;0.0;1900.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80710681/
2687;Affitto;parella;100;4.0;3°;Intera proprietà;650;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/80705007/
2688;Affitto;parella;50;2.0;Piano;Intera proprietà;350;40.0;0.0;1970.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80691765/
2689;Affitto;parella;320;5.0;1°;Intera proprietà;1400;50.0;0.0;1930.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80695533/
2690;Affitto;parella;75;3.0;1°;Intera proprietà;650;50.0;0.0;1955.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80673339/
2691;Affitto;parella;100;4.0;3°;Intera proprietà;600;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;B ;https://www.immobiliare.it/annunci/80681533/
2692;Affitto;parella;100;4.0;3°;Intera proprietà;650;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80683835/
2693;Affitto;parella;50;2.0;Piano;Intera proprietà;400;0.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80652665/
2694;Affitto;parella;100;4.0;7°;Intera proprietà;900;100.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80648585/
2695;Affitto;parella;90;4.0;3°;Intera proprietà;570;90.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80646059/
2696;Affitto;parella;48;2.0;da;Intera proprietà;390;85.0;0.0;1960.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80626071/
2697;Affitto;parella;75;3.0;2°;Intera proprietà;450;0.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80634307/
2698;Affitto;parella;55;2.0;Piano;Intera proprietà;450;30.0;0.0;0.0;0;autonomo;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80613669/
2699;Affitto;parella;60;2.0;Piano;Intera proprietà;610;0.0;0.0;1950.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80605687/
2700;Affitto;parella;50;2.0;1°;Intera proprietà;550;50.0;0.0;1989.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80575871/
2701;Affitto;parella;80;3.0;2°;Intera proprietà;600;70.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80586087/
2702;Affitto;parella;50;2.0;Piano;Intera proprietà;450;15.0;0.0;1960.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80515795/
2703;Affitto;parella;70;2.0;0;Intera proprietà;650;100.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80512193/
2704;Affitto;parella;45;2.0;7°;Intera proprietà;360;40.0;0.0;1959.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80460021/
2705;Affitto;parella;55;2.0;Piano;Intera proprietà;500;50.0;0.0;1960.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;E ;https://www.immobiliare.it/annunci/80372489/
2706;Affitto;parella;78;3.0;Piano;Intera proprietà;750;70.0;0.0;1950.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80354359/
2707;Affitto;parella;50;2.0;4°;Classe immobile signorile;420;0.0;0.0;1950.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80365327/
2708;Affitto;parella;50;2.0;Ultimo;Intera proprietà;300;60.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80327443/
2709;Affitto;parella;78;3.0;Piano;Intera proprietà;749;65.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/75791056/
2710;Affitto;parella;50;2.0;2°;Intera proprietà;500;50.0;0.0;1980.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80310637/
2711;Affitto;parella;80;2.0;4°;Intera proprietà;800;75.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80283755/
2712;Affitto;parella;65;3.0;4°;Intera proprietà;500;50.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80292299/
2713;Affitto;parella;42;2.0;0;Intera proprietà;400;55.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80295525/
2714;Affitto;parella;320;5.0;1°;Intera proprietà;1310;70.0;0.0;1930.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80274551/
2715;Affitto;parella;62 | commerciale 65;3.0;da;Intera proprietà;470;40.0;0.0;1950.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80207813/
2716;Affitto;parella;78;4.0;1°;Intera proprietà;620;90.0;0.0;0.0;ottimo/ristrutturato;0;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80186019/
2717;Affitto;parella;71;3.0;da;Intera proprietà;445;70.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80164741/
2718;Affitto;parella;55;2.0;3°;Intera proprietà;480;60.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;G ;https://www.immobiliare.it/annunci/80150169/
2719;Affitto;parella;45;2.0;2°;Intera proprietà;350;75.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80155147/
2720;Affitto;parella;15;1.0;Piano;Intera proprietà;250;0.0;0.0;1970.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80152927/
2721;Affitto;parella;64 | commerciale 68;3.0;da;Intera proprietà;500;40.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80130351/
2722;Affitto;parella;65;3.0;3°;Intera proprietà;470;65.0;0.0;1957.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80140557/
2723;Affitto;parella;66;2.0;1°;Intera proprietà;484;66.0;0.0;1970.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80089059/
2724;Affitto;parella;25;2.0;6°;Intera proprietà;490;50.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80083921/
2725;Affitto;parella;50;2.0;Piano;Intera proprietà;500;130.0;0.0;1956.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;G ;https://www.immobiliare.it/annunci/80035817/
2726;Affitto;parella;68;3.0;3°;Intera proprietà;740;60.0;0.0;1940.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80024175/
2727;Affitto;parella;95;4.0;3°;Intera proprietà;600;60.0;0.0;1950.0;0;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/79996797/
2728;Affitto;parella;77;3.0;Ultimo;Intera proprietà;580;50.0;0.0;1977.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/79860105/
2729;Affitto;parella;50;2.0;1°;Intera proprietà;Prezzo su richiesta;35.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/79676977/
2730;Affitto;parella;40;1.0;2°;Intera proprietà;340;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/79676667/
2731;Affitto;parella;40;1.0;4°;Intera proprietà;345;0.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;A+;https://www.immobiliare.it/annunci/79676777/
2732;Affitto;parella;40;2.0;Ultimo;Intera proprietà;750;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;E ;https://www.immobiliare.it/annunci/79602717/
2733;Affitto;parella;40;2.0;1°;Intera proprietà;500;0.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;A+;https://www.immobiliare.it/annunci/79594391/
2734;Affitto;parella;50;3.0;5°;Intera proprietà;330;30.0;0.0;1950.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/79506545/
2735;Affitto;parella;24;1.0;Piano;Intera proprietà;370;25.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/79519529/
2736;Affitto;parella;150;4.0;Ultimo;Intera proprietà;1050;0.0;0.0;1998.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/79454369/
2737;Affitto;parella;117;4.0;5°;Intera proprietà;900;0.0;0.0;1999.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/79454407/
2738;Affitto;parella;128;4.0;1°;Intera proprietà;825;0.0;0.0;1999.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/79454395/
2739;Affitto;parella;51;2.0;da;Intera proprietà;390;55.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/79436361/
2740;Affitto;parella;55;2.0;3°;Intera proprietà;270;35.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/79434095/
2741;Affitto;parella;55;2.0;Ultimo;Intera proprietà;350;50.0;0.0;1950.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;centralizzato;0;https://www.immobiliare.it/annunci/79310923/
2742;Affitto;parella;66;2.0;4°,;Classe immobile media;550;60.0;0.0;1925.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/79157375/
2743;Affitto;parella;35;2.0;1°;0;480;20.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/79087975/
2744;Affitto;parella;55;3.0;Piano;Classe immobile media;400;50.0;0.0;1940.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/79073647/
2745;Affitto;parella;115;4.0;7°;Intera proprietà;680;67.0;0.0;1940.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;centralizzato;D ;https://www.immobiliare.it/annunci/78955719/
2746;Affitto;parella;120 | commerciale 122;5.0;2°,;Intera proprietà;550;110.0;0.0;1970.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/78618707/
2747;Affitto;parella;75;3.0;3°;Intera proprietà;470;30.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/78633525/
2748;Affitto;parella;80;3.0;4°;Intera proprietà;600;84.0;0.0;1920.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/78493445/
2750;Affitto;parella;125;2.0;2°;0;650;150.0;0.0;1970.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/78200100/
2751;Affitto;parella;40;1.0;3°;Intera proprietà;350;40.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/78125150/
2752;Affitto;parella;45;2.0;2°;Classe immobile media;450;40.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/78117552/
2753;Affitto;parella;25;1.0;Piano;Intera proprietà;360;22.0;0.0;1930.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/77253556/
2754;Affitto;parella;45;2.0;Piano;Intera proprietà;550;50.0;0.0;1900.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/76949928/
2755;Affitto;parella;60;2.0;Piano;Classe immobile media;400;40.0;0.0;1967.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/75740256/
2756;Affitto;parella;76;3.0;2°;Intera proprietà;560;100.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/75451974/
2757;Affitto;parella;60;2.0;1°;Intera proprietà;650;120.0;0.0;1035.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/74989702/
2758;Affitto;parella;40;2.0;0;Intera proprietà;350;30.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/74809440/
2759;Affitto;parella;24;1.0;4°;Intera proprietà;300;20.0;0.0;1950.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/74653386/
2760;Affitto;parella;40;2.0;Piano;Intera proprietà;420;30.0;0.0;1930.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/73427168/
2761;Affitto;parella;55;2.0;Piano;Intera proprietà;500;50.0;0.0;1958.0;daristrutturare;autonomo;0.0;0.0;0.0;0.0;autonomo;E ;https://www.immobiliare.it/annunci/70908978/
2762;Affitto;parella;50;2.0;Piano;Intera proprietà;440;55.0;0.0;1900.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/70102534/
2763;Affitto;parella;80;1.0;1°;Classe immobile signorile;540;100.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/63090170/
2764;Affitto;parella;55;2.0;4°;Intera proprietà;470;40.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/54257070/
2765;Affitto;parella;65;2.0;6°;Intera proprietà;470;60.0;0.0;1965.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/40740052/
2766;Affitto;regio-parco;50;2.0;3°;Intera proprietà;380;70.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80866463/
2767;Affitto;regio-parco;43;2.0;3°;Intera proprietà;450;85.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;A1;https://www.immobiliare.it/annunci/80827909/
2768;Affitto;regio-parco;35;1.0;Ultimo;Intera proprietà;445;30.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80835413/
2769;Affitto;regio-parco;56;2.0;4°;Intera proprietà;450;60.0;0.0;2006.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;predisposizione impianto;B ;https://www.immobiliare.it/annunci/80827675/
2770;Affitto;regio-parco;30;1.0;2°;Intera proprietà;310;50.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;autonomo;G ;https://www.immobiliare.it/annunci/80828063/
2771;Affitto;regio-parco;70;3.0;1°;Intera proprietà;650;45.0;0.0;1970.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80812153/
2772;Affitto;regio-parco;35;1.0;6°;Intera proprietà;350;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80826259/
