,Price,Rooms,Surface,Bathrooms,Floor,Zona
33,630,2,70,1,1,campidoglio
34,600,3,70,1,4,campidoglio
35,500,2,50,1,1,campidoglio
36,1000,5,150,2,6,campidoglio
37,700,2,60,,,campidoglio
38,550,2,62,1,2,campidoglio
39,250,2,40,1,T,campidoglio
40,1540,5+,150,1,R,campidoglio
41,800,3,90,1,3,campidoglio
42,500,2,50,1,5,campidoglio
43,300,1,25,1,1,campidoglio
44,800,4,120,2,1,campidoglio
45,320,1,30,1,R,campidoglio
46,800,2,80,1,A,campidoglio
47,500,4,79,1,3,campidoglio
48,450,3,75,1,3,campidoglio
49,600,2,55,1,R,campidoglio
0,700,5,120,1,2,san-donato
1,300,1,25,1,1,san-donato
2,600,3,65,1,1,san-donato
3,1100,5+,200,2,1,san-donato
4,1000,4,150,2,8,san-donato
5,350,3,50,1,A,san-donato
6,350,3,50,1,,san-donato
7,700,4,83,1,3,san-donato
8,700,3,110,1,3,san-donato
9,360,2,46,1,3,san-donato
10,350,3,55,1,3,san-donato
11,350,3,60,1,4,san-donato
12,350,3,55,,A,san-donato
13,650,3,69,1,R,san-donato
14,400,2,58,1,T,san-donato
15,480,2,60,1,1,san-donato
16,280,1,25,1,4,san-donato
17,1100,2,65,1,1,san-donato
18,1000,2,60,1,1,san-donato
19,660,3,105,1,5,san-donato
20,800,1,50,1,T,san-donato
21,1100,3,120,2,2,san-donato
22,,2,130,1,S,san-donato
23,810,3,80,1,1,san-donato
24,750,3,80,2,,san-donato
25,750,4,110,1,2,san-donato
26,450,2,50,1,2,san-donato
27,400,2,52,1,3,san-donato
28,480,3,45,1,2,san-donato
29,1400,5,80,1,3,san-donato
30,300,1,22,1,4,san-donato
31,380,2,45,1,R,san-donato
32,750,2,50,1,T,san-donato
33,410,2,50,1,T,san-donato
34,350,2,40,1,4,san-donato
35,800,4,120,2,4,san-donato
36,900,3,85,1,5,san-donato
37,650,3,85,1,5,san-donato
38,900,4,120,2,3,san-donato
39,550,1,45,1,2,san-donato
40,750,5,86,1,4,san-donato
41,600,3,80,1,2,san-donato
42,350,2,55,1,1,san-donato
43,450,2,60,1,T,san-donato
44,650,3,90,1,1,san-donato
45,380,2,48,1,2,san-donato
46,700,5,120,1,2,san-donato
47,283,2,75,1,,san-donato
48,750,2,62,1,1,san-donato
49,530,4,100,1,1,san-donato
50,530,4,100,1,1,san-donato
51,950,2,70,1,1,san-donato
52,520,3,75,1,1,san-donato
53,1500,4,225,2,5,san-donato
54,490,3,90,1,4,san-donato
55,700,4,120,1,2,san-donato
56,270,1,33,1,1,san-donato
57,450,2,45,1,5,san-donato
58,700,2,70,1,6,san-donato
59,400,2,30,1,3,san-donato
60,630,2,50,1,1,san-donato
61,700,2,58,1,2,san-donato
62,1250,5+,200,3,1,san-donato
63,500,1,40,1,R,san-donato
64,650,3,73,1,4,san-donato
65,735,4,130,1,2,san-donato
66,790,4,130,1,2,san-donato
67,310,1,30,1,5,san-donato
68,340,2,45,1,R,san-donato
69,550,2,55,1,7,san-donato
70,800,2,80,1,A,san-donato
71,500,3,70,1,3,san-donato
72,410,2,50,1,3,san-donato
73,500,3,70,1,R,san-donato
74,340,1,20,1,R,san-donato
0,720,4,140,1,3,cit-turin
1,550,3,80,1,2,cit-turin
2,500,3,70,1,3,cit-turin
3,937,5,150,2,5,cit-turin
4,864,5,150,2,5,cit-turin
5,1000,4,150,2,8,cit-turin
6,570,3,65,,,cit-turin
7,690,2,77,1,3,cit-turin
8,550,3,70,1,3,cit-turin
9,380,2,55,1,4,cit-turin
10,535,3,70,1,,cit-turin
11,595,3,75,1,3,cit-turin
12,360,2,55,1,2,cit-turin
13,388,3,55,1,3,cit-turin
14,290,1,25,1,4,cit-turin
15,900,5,140,3,7,cit-turin
16,569,3,76,1,3,cit-turin
17,900,3,85,1,5,cit-turin
18,650,3,85,1,5,cit-turin
19,800,3,75,1,3,cit-turin
20,850,4,75,2,R,cit-turin
21,630,4,90,,,cit-turin
22,750,5,86,1,4,cit-turin
23,700,3,85,1,,cit-turin
24,900,4,90,1,R,cit-turin
25,640,1,40,1,T,cit-turin
26,720,3,70,1,6,cit-turin
27,560,3,64,,2,cit-turin
28,310,1,30,1,2,cit-turin
29,600,2,60,1,4,cit-turin
30,800,4,120,2,7,cit-turin
31,380,1,30,1,8,cit-turin
32,700,2,60,,4,cit-turin
33,500,2,45,1,T,cit-turin
34,750,4,100,2,5,cit-turin
35,530,3,85,1,1,cit-turin
36,850,3,90,1,2,cit-turin
37,500,2,50,1,1,cit-turin
38,1000,5,150,2,6,cit-turin
39,680,3,68,1,5,cit-turin
40,700,2,50,1,2,cit-turin
41,1200,5+,180,2,1,cit-turin
42,550,3,84,1,,cit-turin
43,1700,5+,260,2,4,cit-turin
44,550,2,50,1,2,cit-turin
45,800,2,50,1,2,cit-turin
46,500,3,75,1,1,cit-turin
47,380,1,30,1,A,cit-turin
48,700,3,75,1,3,cit-turin
49,950,4,120,1,7,cit-turin
0,750,2,60,1,3,madonna-del-pilone
1,800,3,60,1,5,madonna-del-pilone
2,1250,5,125,2,,madonna-del-pilone
3,1300,5+,150,3,,madonna-del-pilone
4,1150,5,125,2,,madonna-del-pilone
5,1250,5+,130,2,,madonna-del-pilone
6,700,2,80,1,2,madonna-del-pilone
7,350,1,38,1,1,madonna-del-pilone
8,750,2,75,1,1,madonna-del-pilone
9,520,1,35,1,2,madonna-del-pilone
10,1000,3,114,1,1,madonna-del-pilone
11,950,4,110,2,1,madonna-del-pilone
12,1300,5,160,2,,madonna-del-pilone
13,700,3,75,1,A,madonna-del-pilone
14,750,2,50,1,T,madonna-del-pilone
15,620,1,40,1,1,madonna-del-pilone
16,1350,5,180,3,,madonna-del-pilone
17,420,2,45,1,A,madonna-del-pilone
18,900,4,90,2,2,madonna-del-pilone
19,890,3,78,2,T,madonna-del-pilone
20,1200,3,90,2,A,madonna-del-pilone
21,340,2,45,1,2,madonna-del-pilone
22,600,2,55,1,A,madonna-del-pilone
23,600,2,55,1,A,madonna-del-pilone
24,900,4,113,2,,madonna-del-pilone
0,650,4,124,2,3,sassi
1,400,3,60,1,,sassi
2,800,4,111,2,R,sassi
3,450,2,45,1,2,sassi
4,850,4,80,1,2,sassi
0,430,2,48,1,R,mirafiori-sud
1,280,1,20,1,1,mirafiori-sud
2,585,4,88,1,3,mirafiori-sud
3,370,2,45,1,5,mirafiori-sud
4,670,4,90,1,1,mirafiori-sud
5,560,3,85,1,3,mirafiori-sud
6,400,2,45,1,2,mirafiori-sud
7,650,3,86,2,R,mirafiori-sud
8,420,2,45,1,1,mirafiori-sud
9,390,2,65,1,3,mirafiori-sud
10,398,2,55,1,6,mirafiori-sud
11,450,2,30,1,1,mirafiori-sud
12,350,1,25,1,T,mirafiori-sud
13,340,2,50,1,4,mirafiori-sud
14,430,3,70,1,4,mirafiori-sud
15,400,2,40,1,10,mirafiori-sud
16,320,2,30,1,A,mirafiori-sud
17,600,3,75,1,11+,mirafiori-sud
18,380,1,40,1,1,mirafiori-sud
19,750,3,70,1,4,mirafiori-sud
20,300,1,35,1,3,mirafiori-sud
21,420,1,60,1,6,mirafiori-sud
22,550,4,100,1,R,mirafiori-sud
23,360,2,60,1,2,mirafiori-sud
24,470,3,85,2,A,mirafiori-sud
25,550,3,100,1,7,mirafiori-sud
26,454,4,70,1,,mirafiori-sud
27,320,2,55,1,R,mirafiori-sud
28,290,1,35,1,A,mirafiori-sud
29,350,2,49,1,3,mirafiori-sud
30,600,3,60,1,7,mirafiori-sud
31,350,2,50,1,1,mirafiori-sud
32,500,3,80,1,1,mirafiori-sud
33,300,1,30,1,7,mirafiori-sud
34,440,2,40,1,2,mirafiori-sud
35,500,2,60,1,2,mirafiori-sud
36,300,1,20,1,T,mirafiori-sud
37,670,4,90,1,1,mirafiori-sud
38,600,4,80,1,1,mirafiori-sud
39,550,2,63,1,11+,mirafiori-sud
40,580,3,90,1,5,mirafiori-sud
41,200,5+,120,2,6,mirafiori-sud
42,700,5+,130,2,,mirafiori-sud
43,380,2,35,1,4,mirafiori-sud
44,240,1,40,1,R,mirafiori-sud
45,550,3,85,1,R,mirafiori-sud
46,980,4,160,2,,mirafiori-sud
47,330,1,35,1,R,mirafiori-sud
48,460,3,80,1,5,mirafiori-sud
49,500,2,55,1,4,mirafiori-sud
50,400,2,55,1,9,mirafiori-sud
51,900,3,110,2,2,mirafiori-sud
52,1250,5+,250,3,,mirafiori-sud
53,380,1,35,1,4,mirafiori-sud
54,750,3,95,1,4,mirafiori-sud
55,650,3,110,2,5,mirafiori-sud
56,450,2,40,1,1,mirafiori-sud
57,660,3,80,1,3,mirafiori-sud
58,680,4,130,2,4,mirafiori-sud
59,600,3,90,2,6,mirafiori-sud
60,650,4,100,1,5,mirafiori-sud
61,500,2,53,1,4,mirafiori-sud
62,580,5,85,1,3,mirafiori-sud
63,450,2,40,1,1,mirafiori-sud
64,490,2,83,1,5,mirafiori-sud
65,570,5,110,2,,mirafiori-sud
66,474,2,65,1,5,mirafiori-sud
67,400,2,50,1,1,mirafiori-sud
68,650,4,80,1,4,mirafiori-sud
69,600,3,100,1,5,mirafiori-sud
70,530,2,55,1,6,mirafiori-sud
71,520,2,65,1,3,mirafiori-sud
72,500,4,90,1,2,mirafiori-sud
73,700,4,100,2,7,mirafiori-sud
74,1000,2,80,1,A,mirafiori-sud
0,350,1,30,1,1,san-salvario
1,420,2,45,1,1,san-salvario
2,280,1,28,1,T,san-salvario
3,320,3,75,1,1,san-salvario
4,500,1,40,,1,san-salvario
5,900,3,80,1,3,san-salvario
6,590,3,70,1,2,san-salvario
7,970,4,105,2,A,san-salvario
8,1300,4,135,2,2,san-salvario
9,990,4,100,1,T,san-salvario
10,600,3,58,1,1,san-salvario
11,580,3,100,1,3,san-salvario
12,650,3,75,1,1,san-salvario
13,850,5,117,2,1,san-salvario
14,450,1,35,1,5,san-salvario
15,450,2,40,1,1,san-salvario
16,400,4,100,3,3,san-salvario
17,450,2,55,1,1,san-salvario
18,550,2,40,1,4,san-salvario
19,700,3,75,1,R,san-salvario
20,500,2,48,1,4,san-salvario
21,480,2,48,1,1,san-salvario
22,390,1,33,1,5,san-salvario
23,400,1,30,1,2,san-salvario
24,450,2,40,1,4,san-salvario
25,700,3,140,1,,san-salvario
26,300,1,25,1,,san-salvario
27,400,2,45,1,1,san-salvario
28,570,1,35,1,2,san-salvario
29,280,1,30,1,T,san-salvario
30,330,1,33,1,2,san-salvario
31,270,1,15,1,4,san-salvario
32,600,2,45,1,T,san-salvario
33,450,1,35,1,1,san-salvario
34,400,1,35,1,T,san-salvario
35,750,3,75,1,5,san-salvario
36,350,2,35,1,2,san-salvario
37,450,2,45,1,3,san-salvario
38,400,2,35,,4,san-salvario
39,500,3,70,1,1,san-salvario
40,330,1,30,1,3,san-salvario
41,370,1,25,1,T,san-salvario
42,500,2,61,1,4,san-salvario
43,750,4,83,1,3,san-salvario
44,500,2,55,1,2,san-salvario
45,650,3,60,1,A,san-salvario
46,500,3,70,1,2,san-salvario
47,550,1,30,1,1,san-salvario
48,550,3,80,1,R,san-salvario
49,650,3,75,1,R,san-salvario
50,500,2,50,1,2,san-salvario
51,550,1,60,1,2,san-salvario
52,270,1,15,1,4,san-salvario
53,270,1,25,1,2,san-salvario
54,528,2,60,1,1,san-salvario
55,395,1,30,1,3,san-salvario
56,900,4,126,1,2,san-salvario
57,460,2,50,1,2,san-salvario
58,430,1,30,1,2,san-salvario
59,700,2,60,1,A,san-salvario
60,2100,5,226,2,,san-salvario
61,450,1,35,1,5,san-salvario
62,370,1,25,1,1,san-salvario
63,550,3,75,1,1,san-salvario
64,450,2,47,1,1,san-salvario
65,520,2,73,1,4,san-salvario
66,1500,5,230,3,A,san-salvario
67,880,4,110,2,4,san-salvario
68,850,4,110,2,4,san-salvario
69,750,3,75,1,3,san-salvario
70,450,1,45,1,1,san-salvario
71,580,2,38,1,2,san-salvario
72,,3,120,2,,san-salvario
73,330,1,30,1,4,san-salvario
74,720,4,95,1,1,san-salvario
75,700,2,50,1,2,san-salvario
76,300,1,20,1,,san-salvario
77,650,2,60,1,1,san-salvario
78,1400,5,210,3,5,san-salvario
79,700,2,45,1,2,san-salvario
80,280,1,24,1,4,san-salvario
81,700,4,85,1,,san-salvario
82,650,2,45,1,1,san-salvario
83,800,3,70,1,2,san-salvario
84,850,3,70,1,1,san-salvario
85,720,2,70,1,3,san-salvario
86,750,4,85,1,5,san-salvario
87,900,4,100,1,2,san-salvario
88,900,4,100,1,2,san-salvario
89,350,1,28,,A,san-salvario
90,370,1,38,1,R,san-salvario
91,2400,5+,170,2,2,san-salvario
92,750,2,83,1,1,san-salvario
93,850,4,100,2,A,san-salvario
94,800,3,65,1,1,san-salvario
95,900,5,140,2,3,san-salvario
96,540,2,45,1,3,san-salvario
97,550,2,55,1,A,san-salvario
98,800,4,110,1,A,san-salvario
99,540,1,32,1,3,san-salvario
100,900,4,90,1,3,san-salvario
101,615,3,70,1,1,san-salvario
102,550,3,80,1,1,san-salvario
103,420,2,60,1,R,san-salvario
104,350,1,35,1,A,san-salvario
105,550,2,50,1,,san-salvario
106,400,,36,1,5,san-salvario
107,1400,5,230,3,4,san-salvario
108,270,1,30,1,2,san-salvario
109,500,3,75,1,3,san-salvario
110,800,4,85,1,4,san-salvario
111,290,,20,1,3,san-salvario
112,600,3,50,1,1,san-salvario
113,650,1,50,1,T,san-salvario
114,900,3,70,1,1,san-salvario
115,700,3,60,1,2,san-salvario
116,380,1,35,1,R,san-salvario
117,80,2,50,1,,san-salvario
118,1200,5,120,1,4,san-salvario
119,500,2,40,1,T,san-salvario
120,700,1,40,1,T,san-salvario
121,460,2,25,1,2,san-salvario
122,700,4,90,1,5,san-salvario
123,235,1,25,,,san-salvario
124,920,5,130,1,3,san-salvario
125,550,2,40,1,2,san-salvario
126,470,1,35,1,,san-salvario
127,350,1,35,1,2,san-salvario
128,546,3,73,1,1,san-salvario
129,450,2,40,1,3,san-salvario
130,450,1,30,1,R,san-salvario
131,485,2,50,1,R,san-salvario
132,650,3,75,1,2,san-salvario
133,500,1,35,1,2,san-salvario
134,480,1,30,1,R,san-salvario
135,1200,5+,140,2,2,san-salvario
136,800,2,45,1,T,san-salvario
137,250,1,18,1,A,san-salvario
138,450,2,47,1,2,san-salvario
139,480,2,53,1,2,san-salvario
140,900,4,140,2,3,san-salvario
141,270,3,70,1,R,san-salvario
142,550,2,40,1,2,san-salvario
143,600,3,54,1,1,san-salvario
144,1500,5+,230,3,4,san-salvario
145,1150,5,150,2,4,san-salvario
146,350,2,48,1,2,san-salvario
147,380,2,35,1,4,san-salvario
148,320,1,30,1,A,san-salvario
149,400,1,30,1,R,san-salvario
150,1400,2,130,2,T,san-salvario
151,1100,4,100,1,4,san-salvario
152,1000,3,90,1,3,san-salvario
153,380,1,25,1,1,san-salvario
154,800,2,45,,,san-salvario
155,250,1,21,,,san-salvario
156,380,1,25,,,san-salvario
157,380,1,25,,,san-salvario
158,600,2,60,1,,san-salvario
159,650,4,115,1,R,san-salvario
160,700,2,50,1,1,san-salvario
161,1500,3,230,3,4,san-salvario
162,850,3,86,1,2,san-salvario
163,1500,5,160,3,4,san-salvario
164,650,2,55,,1,san-salvario
165,545,3,77,1,,san-salvario
166,300,1,15,1,A,san-salvario
167,350,3,55,1,3,san-salvario
168,330,1,18,1,A,san-salvario
169,900,5+,180,2,6,san-salvario
170,350,1,12,1,,san-salvario
171,350,1,12,1,,san-salvario
172,1500,5+,230,3,4,san-salvario
173,350,5+,100,2,2,san-salvario
174,520,3,70,1,6,san-salvario
175,750,4,70,1,5,san-salvario
176,480,3,68,1,2,san-salvario
177,600,2,45,1,,san-salvario
178,700,2,60,1,1,san-salvario
179,1400,5,205,3,4,san-salvario
180,1500,5,240,3,4,san-salvario
181,1500,5+,210,3,4,san-salvario
182,960,4,95,1,3,san-salvario
183,800,4,110,1,1,san-salvario
184,550,3,70,1,1,san-salvario
185,300,1,24,1,,san-salvario
186,600,2,65,1,1,san-salvario
187,700,2,70,1,1,san-salvario
188,980,5+,170,2,2,san-salvario
189,430,2,40,1,5,san-salvario
190,700,4,130,2,3,san-salvario
191,545,2,50,1,1,san-salvario
192,550,2,60,1,3,san-salvario
193,900,1,48,1,5,san-salvario
194,500,1,40,,,san-salvario
195,2100,5,226,2,3,san-salvario
196,260,1,19,1,A,san-salvario
197,800,3,90,1,3,san-salvario
198,480,2,50,1,3,san-salvario
199,470,2,50,1,4,san-salvario
200,460,1,30,1,2,san-salvario
201,500,1,30,1,2,san-salvario
202,640,2,55,1,T,san-salvario
203,390,1,25,1,2,san-salvario
204,550,3,68,1,1,san-salvario
205,570,2,50,1,2,san-salvario
206,580,2,50,1,2,san-salvario
207,1600,1,140,1,1,san-salvario
208,1300,4,110,2,2,san-salvario
209,480,1,35,1,T,san-salvario
210,700,2,70,1,1,san-salvario
211,340,1,25,1,A,san-salvario
212,650,2,72,1,A,san-salvario
213,1490,5,192,3,6,san-salvario
214,1200,4,100,1,A,san-salvario
215,700,3,75,1,,san-salvario
216,350,1,30,1,A,san-salvario
217,350,1,25,,1,san-salvario
218,750,2,55,1,,san-salvario
219,320,1,21,1,,san-salvario
220,590,3,80,1,,san-salvario
221,300,1,20,1,A,san-salvario
222,300,3,80,1,R,san-salvario
223,275,1,18,1,4,san-salvario
224,1400,5,230,3,4,san-salvario
